AnonymousShopperId,PaymentTokenHash,DeviceId,FirstSeenDate,LastSeenDate,PreferredStoreId
AN000751,79ea60cc07afaf5099016356628bdd20c33b7c17066947e56c734d85c124d705,DVPXMD6Z4IXF9N,2024-08-17 00:00:00,2025-01-24 00:00:00,ST023
AN000752,83e88224cb65853b54f50c11b5c0a014411cced1f39c6eaf2f5b4ebb90ba03c3,DVL2NY61S8ERGP,2025-03-27 00:00:00,2026-01-12 00:00:00,ST029
AN000753,f08453f6023a97c52776fe75c8ba137b10d39398d0dd38ef03fcbdd44a0558b9,DVK3UMT8KJ01US,2024-07-08 00:00:00,2025-05-13 00:00:00,ST008
AN000754,76fe4f77f6c0e5ccaea78ef4e52a36bba1f8fdb40e16bcb04516e78c27443c83,DVB4Y621X6GV02,2024-07-25 00:00:00,2025-07-18 00:00:00,ST020
AN000755,d02850982234cceceb107ee8eb57c7480fb49f03a5b030bae4d0ffa3e9f9ca87,DV90N0P18781O2,2024-01-26 00:00:00,2025-03-02 00:00:00,ST031
AN000756,d2708f222901728aafdae0a7c464ac9f1f9132c95bd3b33d11b0fb1cf9aa90a0,DVSPZTW2S0Q7FW,2025-12-22 00:00:00,2025-04-01 00:00:00,ST037
AN000757,3510a0c21443069c00cd2b86dbe2083e24e0ac88f5ade552ef78864ef61809ea,DVZYSUBNBHY3JX,2025-04-30 00:00:00,2025-03-03 00:00:00,ST017
AN000758,da3569467ccc9ba505c7e8cff037fae5b118b949847eb2dee1e59922fccac7dc,DV0VHER2IR3Y4Z,2025-10-20 00:00:00,2025-10-31 00:00:00,ST013
AN000759,33d7add25596ba85b6f74b3eca6c7049a04fa27bea6113361111b88ca5ae04e7,DVCBLH2HL06SHX,2024-04-23 00:00:00,2025-12-21 00:00:00,ST018
AN000760,6ce98cebbfea2d51dc9629909d82f57f4312901dd8860b56e263a0e8c1195641,DVW9M93HUFU08G,2025-09-07 00:00:00,2025-11-17 00:00:00,ST022
AN000761,bdfdb31012ed663e9072d71c74a82d7eaa0a12f0c6a54e02e24da31a3de9e987,DV6D6DT97I28T9,2024-09-23 00:00:00,2025-02-26 00:00:00,ST023
AN000762,379f5c9c8a5b1d22c2ea2432720636cd90f07fd22b11dafc6d8c77e712063837,DVDIJS9UHWCBMA,2025-02-19 00:00:00,2025-09-30 00:00:00,ST006
AN000763,9aecc4978b782ea1fcf6ffbebed5d87ad3560c29eb6687747eb9d00ff531a814,DVWDZLTDP1B26C,2024-12-09 00:00:00,2025-03-01 00:00:00,ST027
AN000764,fe3daafb089d6388c47f921ce1af83c4bd09445376917de325f404d467f985de,DV0365Y6MZ10Q5,2024-04-25 00:00:00,2025-04-16 00:00:00,ST011
AN000765,cdf9b2e1f563d778997a292a524abafba30741cc346f94d69aa35d17e5a13b64,DVB9DKK90HM88V,2025-12-01 00:00:00,2025-10-19 00:00:00,ST027
AN000766,7f7892d80604a577e8e4c7e72a863e950fe776079fb06c119c6a6baac99ac3ea,DVRSW5G5EZU41Q,2025-11-10 00:00:00,2025-11-18 00:00:00,ST016
AN000767,b0d77c03e4ee9647ed952062b7492f50d737dc23b7724992d240027dde9bf84b,DVM1H4ZBWCQC7Z,2025-12-15 00:00:00,2025-08-10 00:00:00,ST031
AN000768,35643fe7211af9b5286bb867f307e5455a83d0c69fbb224d571c60c91b3ab198,DVVNNGJERI8PHC,2025-04-29 00:00:00,2025-09-08 00:00:00,ST029
AN000769,c608f65b661a04968cbe57ea903927d27ccc1856a08d3e00a9de3a78ad7f25a8,DVLLF8Z6A4QG6P,2025-02-20 00:00:00,2025-04-29 00:00:00,ST036
AN000770,9fe88b36883d32e6b23532e5ffa752e76e09f409561ab994c5c844c8af93cbcc,DVSK034Y1N6L1O,2024-08-27 00:00:00,2026-01-14 00:00:00,ST023
AN000771,c032f901d0c8186153acc71ec3f99ed94f9bc3ac48c2affc1008a91102d0ece4,DVD0HDVSBGA5JW,2024-09-13 00:00:00,2025-03-01 00:00:00,ST012
AN000772,70dbfcadc3de2de5008c5d131c933911f858f9321b29e846b45f4278ea9de84c,DVL2QM8NE1R2N1,2025-02-17 00:00:00,2025-03-25 00:00:00,ST029
AN000773,f84f21422cb6838c208b7062cf7a494d2badd974938d450dfa14ff287a6c6b4d,DV1NCO4EWYIGIS,2024-06-06 00:00:00,2025-05-04 00:00:00,ST001
AN000774,1aca40eaeda2580de8cf65085d5a3da766f26d524bde7871283d2cdc6c9fa055,DV5EAB0LD22ZRB,2024-11-24 00:00:00,2025-05-17 00:00:00,ST014
AN000775,8c560b9826053e70c8cd80d335fcf56b48f18bb057c066713a9b1f36380a26ae,DVCM0CVKEM8DTU,2025-11-21 00:00:00,2025-12-10 00:00:00,ST033
AN000776,0d06477fd47871fb0dbf78fafc8f78778a5b44b2f3aaaf8f53322b946ff7a162,DVDIT8LDHJ28XP,2025-02-23 00:00:00,2025-09-28 00:00:00,ST023
AN000777,cd67cd5a0b7d877917e4c58b50565843433441226bbe6b3290bbd527ecbee2a8,DVHWMOA004Z3QJ,2024-06-07 00:00:00,2025-02-20 00:00:00,ST037
AN000778,7b74477cc2940cafcde8268c97aa042e439b376b1e71c5dec34aeb71fda0c89e,DVYWLA1TB45AKD,2025-03-13 00:00:00,2025-01-27 00:00:00,ST006
AN000779,da9cf1aefabd02fa1b14721e91dc0e482394dbe668c690fe31e8bff0de343627,DVD6E5QS850WFF,2024-07-14 00:00:00,2025-08-21 00:00:00,ST030
AN000780,300767e7cde9ec976f83519ed02f889878e20491bd8205915638671ab88a54eb,DVDRPN3QMW8DXW,2024-06-30 00:00:00,2025-12-04 00:00:00,ST033
AN000781,cd29ff176700b384d84e9ad749f3dc989e4421b223f592b92902d32660a042d3,DVBJBM4YKVDCPG,2025-06-17 00:00:00,2025-05-05 00:00:00,ST035
AN000782,6f461e7e7e757c073ab80cfc4cf9769d66bd3070f568d82b6902267c7ae38700,DVXU75B8TQV83E,2024-11-20 00:00:00,2025-06-03 00:00:00,ST007
AN000783,0184f467099f9b16397bf5438982b6ebc3ed299813946a43864951002f0703ae,DVAV98LY7YMCE7,2024-01-14 00:00:00,2025-09-02 00:00:00,ST025
AN000784,3cc0171d16bd3e893d6dcadd11169e28392ac1a8e86f979db2d752ed81f4f412,DVD7TTFD11JQVY,2024-03-10 00:00:00,2025-10-07 00:00:00,ST011
AN000785,f5383c2a947ff6c01c8325a4e2872abe1b9d70ccccae8cf8886b42a2a9c90102,DVHND09OZPCYYX,2025-08-01 00:00:00,2025-06-03 00:00:00,ST007
AN000786,fa0ec88538f5b8794f29dd0a4bec01a6a3cca820428e798be2c7d7189efdd521,DV4Z3U0XEA4T9H,2024-06-06 00:00:00,2025-08-22 00:00:00,ST002
AN000787,487c535a7821ac29e2b59d65598d7afd49b314db14ea890cfee9ebf62553500d,DVZ02EE6KNVSFN,2024-03-19 00:00:00,2025-08-14 00:00:00,ST006
AN000788,609ac9bf69864fed7a8f5834d9ca3584df209886edb38c47ddeb459853e8dfac,DVJRU9U5SG3MYL,2024-04-08 00:00:00,2025-03-18 00:00:00,ST024
AN000789,04e586d17aade43d70293ed3fcfb8a7f773993e9417d0279ac94fa8789276e38,DVOPL0RQ7Q4S25,2025-12-26 00:00:00,2025-09-22 00:00:00,ST007
AN000790,f4370572ead3d94fc9ecfc6e45331f6eb8768a38cbad911b4060462a28cdc8a5,DVCE0T1NQF2IJ5,2024-05-19 00:00:00,2025-05-12 00:00:00,ST027
AN000791,918e00d143b266880dbf4aebd9aa9a337b5f8e2a6070d3349146989df577339a,DVQGVDSCG7NWVB,2025-04-13 00:00:00,2025-09-14 00:00:00,ST012
AN000792,58e5a5b00d3bc815f740012e1f7d82eb7f43314f363f6e485ce8d6d41623ffe9,DVSPLNMGUNTSI1,2024-07-09 00:00:00,2025-10-25 00:00:00,ST028
AN000793,18272bc0f3b69dd9f9d4ecfb110db602b6117f0fb0859b91459d1daec6e9e5be,DVSIUY3G97WAQZ,2025-07-13 00:00:00,2025-05-24 00:00:00,ST013
AN000794,b98bf2f4408be20de56bdd1018b4f64438301fc83fcc1ddc1c20182988730ff8,DV5BAVH2G9CUWI,2024-02-05 00:00:00,2025-02-16 00:00:00,ST011
AN000795,deeb0ab42be2de1813fcf4d2fd7837e5d90f63096bf06091fe5e2706c083ebe4,DVWDXXVZAK4GYK,2024-06-16 00:00:00,2025-09-10 00:00:00,ST007
AN000796,0526f70eb8d41c704b24dd9186d8df9c24fcb6f41d4158ff8fc08320fa97a879,DVA0QZWQY5J7EZ,2025-11-30 00:00:00,2025-05-26 00:00:00,ST039
AN000797,073c05ebb12426584618d0b94865b7a81dac98e86133537156605a3005dc9044,DVQRZQCUU7QNM2,2025-02-05 00:00:00,2025-02-04 00:00:00,ST030
AN000798,28a6da3e9e82b6760fcaf8cb39f4416ad8847cabf83dd7266d9b7f7f2ad7bedd,DVJVOUSGCRXNBD,2024-08-13 00:00:00,2025-10-25 00:00:00,ST029
AN000799,dad1dc54795fd836bff693ada9af0a62b2fc5d29ee6cfe39167ff26d842ac838,DV8MKRLV6RP92R,2024-07-02 00:00:00,2025-03-30 00:00:00,ST032
AN000800,7362b85da16fb353136c4db69c8fc2507f70158d304d1aab5287ebb0ae3517e3,DVM68HIDAB2W4Y,2025-05-23 00:00:00,2025-04-28 00:00:00,ST039
